SIT_MATRICULA,RENDA_FAMILIAR,ANO_CONCLUSAO_2_GRAU,RENDA_PER_CAPITA,N_FILHOS,SEXO,PROFISSAO,DESC_CIDADE,DESC_IDIOMA,NIVEL_FALA,NIVEL_COMPREENSAO,NIVEL_ESCRITA,NIVEL_LEITURA,NOTAS,N_FALTAS,CARGA_HOR,ANO_INGRESSO,IDADE_INGRESSO,APROVADO
0,0,2012,10,0,0,0,0,1,0,0,0,0,6.4,2,54,2014,19,1
1,0,2013,10,0,0,0,0,1,0,0,0,0,6.0,0,54,2014,18,1
0,0,2013,10,0,0,0,0,1,2,2,3,2,2.0,12,54,2014,18,0
0,0,2013,10,0,0,0,0,1,2,2,3,2,0.3,38,54,2014,18,0
0,0,2013,10,0,1,0,0,1,0,0,0,0,1.4,28,54,2014,18,0
0,0,2014,10,0,0,0,3,1,0,0,0,0,2.8,12,54,2014,17,0
1,0,2013,10,0,1,0,0,1,0,0,0,0,4.7,14,54,2014,18,0
0,0,2013,10,0,1,0,1,1,3,3,3,3,6.0,8,54,2015,19,1
0,0,2013,10,0,1,0,1,3,1,1,1,1,6.0,8,54,2015,19,1
0,0,2006,10,0,1,0,1,1,0,0,0,0,3.7,0,54,2015,17,0
0,0,2014,10,0,0,0,2,1,3,3,2,3,2.5,12,54,2015,18,0
0,0,2014,10,0,0,0,0,1,0,0,0,0,2.0,12,54,2015,18,0
0,0,2014,10,0,1,0,1,1,0,0,0,0,6.9,0,54,2015,19,1
0,0,2014,10,0,0,1,0,1,2,2,2,2,4.0,0,54,2015,18,0
0,0,2006,10,0,0,0,0,1,1,1,1,1,5.0,0,54,2015,27,0
0,0,2006,10,0,0,0,0,1,1,1,1,1,0.0,28,54,2015,27,0
0,4,2013,8,0,1,0,0,1,0,0,0,0,1.6,12,54,2015,19,0
0,0,2014,0,0,0,0,0,1,2,2,2,2,6.0,4,54,2015,18,1
0,0,2014,10,0,1,0,0,1,0,0,0,0,4.9,2,54,2015,18,0
0,0,2014,0,0,0,0,0,1,0,0,0,0,1.4,12,54,2015,17,0
0,4,2010,8,0,0,0,0,1,2,3,2,2,5.4,0,54,2015,23,0
0,4,2012,8,0,1,0,0,1,0,0,0,0,5.0,0,54,2015,20,0
0,0,2014,10,0,0,0,0,1,0,0,0,0,3.8,0,54,2015,18,0
0,0,2014,10,0,0,0,0,1,0,0,0,0,1.4,12,54,2015,18,0
0,0,2013,10,0,0,0,3,1,0,0,0,0,0.0,28,54,2015,18,0
0,0,2011,10,0,0,0,0,1,2,2,2,2,6.2,0,54,2015,22,1
0,4,2006,5,0,0,0,0,1,0,0,0,0,7.3,0,54,2016,28,1
0,4,2013,10,0,0,0,3,1,2,2,1,2,0.0,28,54,2014,20,0
0,0,2014,10,0,0,0,0,1,0,0,0,0,0.7,26,54,2014,19,0
0,0,2013,10,0,0,0,1,1,0,0,0,0,8.8,0,54,2014,19,1
0,0,2014,10,0,0,0,0,1,0,0,0,0,8.3,0,54,2014,19,1
0,4,2012,0,0,0,0,0,1,1,2,2,2,4.2,0,54,2012,19,0
0,4,2012,0,0,0,0,0,1,1,2,2,2,1.4,22,54,2012,19,0
0,4,1998,10,0,0,1,0,1,0,0,0,0,7.9,0,54,2015,34,1
1,4,2007,8,0,0,0,0,1,1,2,2,2,6.2,0,54,2015,26,1
1,4,2008,0,0,0,1,0,1,0,0,0,0,9.0,2,54,2012,21,1
1,4,2011,8,0,0,0,1,1,2,2,2,2,7.7,4,54,2011,20,1
0,4,1997,5,0,0,1,0,1,2,3,2,3,1.8,36,54,2014,36,0
0,4,1997,5,0,0,1,0,1,2,3,2,3,0.0,70,54,2014,36,0
1,2,2008,8,0,0,0,3,1,0,0,0,0,6.6,0,54,2015,23,1
0,3,1993,3,0,0,1,0,1,1,1,1,1,0.0,6,54,2011,37,0
0,0,2008,10,0,0,0,1,1,0,0,0,0,1.0,28,54,2014,23,0
1,5,2010,10,0,0,0,0,1,3,3,2,3,1.2,46,54,2011,19,0
1,5,2010,10,0,0,0,0,1,3,3,2,3,2.2,22,54,2011,19,0
1,0,2014,10,0,0,1,0,1,2,3,3,3,0.0,28,54,2014,19,0
0,0,2009,10,0,0,0,2,1,0,0,0,0,0.7,48,54,2010,18,0
0,0,2009,10,0,0,0,2,1,0,0,0,0,0.0,61,54,2010,18,0
0,0,2004,10,0,1,0,1,1,0,0,0,0,0.0,62,54,2010,24,0
0,3,2007,2,0,0,0,2,1,0,0,0,0,6.0,10,54,2010,21,1
0,0,2011,10,0,0,0,0,1,2,2,2,2,0.3,44,54,2013,19,0
0,0,2012,10,0,0,0,0,1,0,0,0,0,7.4,2,54,2013,18,1
0,4,1997,8,0,0,0,0,1,0,0,0,0,1.5,16,54,2013,34,0
0,0,2011,10,0,0,0,1,1,1,2,2,2,0.0,62,54,2013,20,0
0,0,2011,10,0,0,0,1,1,1,2,2,2,0.4,38,54,2013,20,0
0,4,2011,1,0,1,0,0,1,0,0,0,0,2.6,0,54,2013,19,0
0,4,2011,1,0,1,0,0,1,0,0,0,0,7.0,4,54,2013,19,1
0,4,2012,8,0,1,0,1,1,0,0,0,0,6.6,16,54,2013,18,1
0,0,2009,10,0,0,0,0,1,1,2,2,2,0.9,26,54,2013,21,0
0,4,2012,8,0,0,0,0,1,0,0,0,0,7.2,0,54,2013,18,1
0,0,2012,8,0,0,0,0,1,2,2,2,2,1.0,12,54,2014,20,0
0,0,2012,8,0,0,0,0,1,2,2,2,2,0.5,26,54,2014,20,0
0,0,2012,0,0,0,0,0,1,3,3,3,3,6.0,18,54,2012,18,0
0,0,2012,0,0,0,0,0,3,1,1,1,1,6.0,18,54,2012,18,0
0,0,2012,0,0,0,0,0,2,1,1,1,1,6.0,18,54,2012,18,0
0,0,2011,10,0,0,0,3,1,2,3,3,3,7.2,4,54,2012,18,1
0,0,2012,0,0,0,0,0,1,0,0,0,0,7.4,10,54,2012,17,1
0,0,2011,10,0,0,0,2,1,1,1,1,1,7.4,4,54,2012,18,1
0,0,2011,0,0,1,0,1,1,1,1,1,1,7.8,8,54,2012,18,1
0,0,2011,0,0,0,0,4,1,1,1,2,2,7.4,14,54,2012,18,1
1,4,2004,8,0,0,1,1,1,1,1,1,2,7.9,4,54,2012,24,1
1,4,2004,8,0,0,1,1,2,1,1,1,2,7.9,4,54,2012,24,1
0,4,2001,8,0,0,0,1,1,0,0,0,0,6.2,6,54,2012,28,1
0,4,2009,8,0,0,0,3,1,2,2,2,2,1.4,16,54,2011,19,0
0,4,2009,8,0,0,0,3,1,2,2,2,2,6.2,8,54,2011,19,1
0,4,2011,8,0,0,0,0,1,0,0,0,0,6.4,4,54,2013,19,1
0,0,2005,10,0,0,0,0,1,0,0,0,0,6.0,2,54,2012,24,1
1,0,2009,10,0,0,0,0,2,1,1,1,1,0.9,40,54,2014,23,0
0,4,2004,8,0,0,0,0,1,2,2,2,2,7.6,2,54,2012,26,1
0,2,2007,10,0,1,0,0,2,2,2,2,3,6.5,6,54,2012,22,1
0,0,2006,10,0,0,1,1,1,2,3,3,3,8.3,2,54,2012,22,1
0,0,2006,10,0,0,1,1,2,2,2,1,2,8.3,2,54,2012,22,1
0,0,2011,10,0,1,0,2,1,0,0,0,0,6.9,14,54,2012,18,1
0,0,2011,10,0,1,0,2,1,0,0,0,0,10.0,0,27,2012,18,1
0,0,2010,10,0,0,0,1,1,0,0,0,0,7.0,6,27,2012,21,1
0,0,2011,10,0,0,0,2,1,0,0,0,0,7.4,2,27,2012,18,1
0,0,2008,10,0,0,1,3,1,0,0,0,0,6.0,6,27,2012,20,1
0,2,2007,10,0,1,0,0,2,2,2,2,3,6.4,0,27,2012,22,1
1,0,2011,10,0,0,0,0,1,0,0,0,0,7.8,22,27,2012,19,0
1,0,2005,10,0,0,0,1,1,0,0,0,0,8.5,0,27,2012,24,1
1,0,2005,10,0,0,1,1,1,0,0,0,0,5.3,0,27,2012,25,0
1,0,2011,10,0,0,0,0,1,0,0,0,0,8.2,6,27,2012,19,1
0,4,2010,8,0,0,0,0,1,0,0,0,0,6.0,0,27,2012,22,1
0,0,2011,0,0,0,0,0,1,3,3,3,3,6.8,6,27,2012,17,1
0,0,2009,10,0,0,0,0,1,1,1,2,2,6.8,4,27,2012,21,1
1,0,2005,10,0,1,0,1,1,0,0,0,0,6.9,0,27,2012,25,1
0,4,2006,8,0,1,0,0,1,0,0,0,0,6.0,0,27,2012,24,1
0,0,2011,10,0,0,0,0,1,0,0,0,0,8.6,2,27,2012,17,1
0,0,2005,10,0,0,0,0,1,0,0,0,0,0.0,30,27,2012,24,0
0,3,2008,3,0,1,0,0,1,0,0,0,0,7.3,2,27,2012,21,1
0,4,2011,8,0,0,0,0,1,0,0,0,0,10.0,2,27,2013,19,1
0,0,2010,10,0,0,0,0,1,2,2,2,2,6.7,4,27,2013,20,1
1,4,2011,0,0,1,1,1,1,0,0,0,0,10.0,0,27,2012,18,1
0,0,2010,10,0,0,0,2,1,0,0,0,0,9.5,8,27,2014,22,1
0,0,2009,0,0,0,0,0,1,0,0,0,0,6.6,14,27,2011,19,0
0,4,2009,8,0,0,0,3,1,2,2,2,2,6.9,6,27,2011,19,1
0,4,2009,8,0,0,0,0,1,3,3,3,3,8.9,10,27,2011,19,0
0,0,2010,8,0,0,0,0,1,0,0,0,0,6.5,10,27,2011,19,0
0,4,2009,8,0,0,0,0,1,1,2,2,1,9.6,0,27,2011,21,1
0,4,2009,8,0,0,0,0,2,2,3,2,2,9.6,0,27,2011,21,1
0,4,2008,8,0,0,0,0,2,1,1,2,2,8.0,0,27,2012,22,1
0,4,2005,8,0,0,0,0,1,0,0,0,0,6.3,0,27,2012,22,1
1,3,2003,8,1,0,1,1,1,0,0,0,0,6.0,4,27,2012,30,1
1,0,2001,10,0,0,0,0,1,0,0,0,0,7.8,0,27,2012,28,1
0,4,2010,8,0,1,0,0,2,2,3,2,3,8.0,8,27,2012,21,1
0,4,2010,8,0,1,0,0,1,1,2,1,3,8.0,8,27,2012,21,1
1,4,2001,8,0,0,0,0,1,0,0,0,0,8.0,12,27,2012,28,0
0,4,2005,8,0,0,1,1,1,1,1,1,2,9.2,0,27,2012,25,1
0,4,2009,8,0,0,1,0,1,0,0,0,0,6.4,0,27,2012,20,1
0,0,1991,10,0,0,1,0,1,2,2,1,2,8.4,6,27,2012,20,1
0,4,2001,8,0,0,0,1,1,0,0,0,0,10.0,0,27,2012,28,1
1,4,2004,8,0,0,1,1,1,1,1,1,2,10.0,0,27,2012,24,1
1,4,2004,8,0,0,1,1,2,1,1,1,2,10.0,0,27,2012,24,1
0,0,2011,0,0,0,0,1,1,0,0,0,0,8.7,0,27,2012,18,1
1,0,2011,10,0,0,0,0,1,3,3,2,3,9.0,0,27,2012,18,1
0,0,2011,10,0,0,0,0,1,0,0,0,0,6.5,0,27,2013,20,1
0,4,2011,8,0,0,0,0,1,2,2,3,3,8.4,2,27,2012,18,1
0,0,2011,0,0,0,0,4,1,1,1,2,2,10.0,0,27,2012,18,1
0,3,2003,2,0,0,1,2,1,2,2,3,3,7.8,0,27,2012,27,1
0,4,2007,8,0,1,0,0,1,0,0,0,0,5.0,0,27,2012,22,0
0,4,2004,8,0,0,0,0,1,0,0,0,0,6.2,0,27,2012,27,1
0,0,2011,10,0,0,0,2,1,1,1,1,1,10.0,0,27,2012,18,1
0,0,2012,0,0,1,0,1,1,0,0,0,0,6.7,6,27,2012,17,1
0,0,2012,0,0,0,0,0,1,0,0,0,0,10.0,0,27,2012,17,1
1,4,2007,8,0,1,0,0,1,2,2,2,2,5.2,0,27,2012,23,0
1,4,2009,8,0,0,0,2,1,0,0,0,0,6.0,0,27,2012,20,1
0,0,2011,0,0,1,0,1,1,1,1,1,1,10.0,0,27,2012,18,1
0,0,2011,10,0,0,0,3,1,2,3,3,3,10.0,0,27,2012,18,1
0,4,2010,8,0,0,0,0,1,0,0,0,0,7.2,0,27,2012,19,1
1,0,2012,10,0,0,0,1,2,1,2,2,2,6.9,4,27,2012,17,1
0,0,2012,0,0,0,0,0,1,3,3,3,3,10.0,0,27,2012,18,1
0,0,2012,0,0,0,0,0,3,1,1,1,1,10.0,0,27,2012,18,1
0,0,2012,0,0,0,0,0,2,1,1,1,1,10.0,0,27,2012,18,1
0,0,2012,8,0,0,0,0,1,2,2,2,2,8.3,0,27,2014,20,1
0,4,2012,8,0,0,0,0,1,0,0,0,0,10.0,0,27,2013,18,1
0,0,2009,10,0,0,0,0,1,1,2,2,2,0.0,32,27,2013,21,0
0,0,2009,10,0,0,0,0,1,1,2,2,2,4.0,6,27,2013,21,0
0,4,2012,8,0,1,0,1,1,0,0,0,0,10.0,0,27,2013,18,1
1,4,1995,4,1,0,1,0,1,0,0,0,0,9.5,0,27,2013,35,1
0,4,2011,1,0,1,0,0,1,0,0,0,0,7.7,4,27,2013,19,1
1,1,2011,8,0,0,0,0,1,0,0,0,0,7.6,8,27,2013,18,1
0,0,2011,0,0,0,0,3,1,0,0,0,0,6.3,6,27,2012,18,1
0,4,2011,8,0,1,0,0,1,0,0,0,0,10.0,0,27,2012,18,1
0,4,2010,8,0,1,0,0,4,2,2,1,3,10.0,0,27,2012,20,1
0,4,2010,8,0,1,0,0,1,1,2,2,3,10.0,0,27,2012,20,1
0,0,2011,10,0,0,0,1,1,1,2,2,2,6.0,0,27,2013,20,1
1,0,2012,10,0,0,0,0,1,3,3,3,3,10.0,0,27,2013,16,1
1,0,2012,10,0,1,0,0,1,2,2,2,2,7.9,2,27,2013,17,1
1,3,2012,10,0,0,0,0,1,0,0,0,0,10.0,0,27,2013,18,1
0,0,2012,10,0,0,0,0,1,0,0,0,0,10.0,0,27,2013,18,1
1,5,2011,8,0,0,1,0,1,0,0,0,0,6.2,0,27,2013,20,1
0,4,1991,8,0,0,0,0,1,0,0,0,0,6.5,0,27,2013,50,1
0,4,2010,8,0,0,1,0,1,0,0,0,0,6.3,0,27,2013,20,1
0,4,2010,8,0,0,0,0,1,1,1,2,2,5.2,0,27,2013,21,0
0,4,2007,8,0,0,0,0,1,2,3,2,3,8.9,0,27,2013,23,1
0,4,1984,8,0,0,0,0,1,2,2,2,2,5.0,0,27,2013,20,0
0,0,2009,10,0,0,0,0,1,0,0,0,0,7.3,0,27,2010,17,1
1,0,2009,3,0,0,0,0,1,0,0,0,0,7.9,0,27,2010,18,1
0,6,2009,8,0,1,0,3,2,1,2,2,2,6.7,6,27,2010,18,1
0,6,2009,8,0,1,0,3,1,2,2,2,2,6.7,6,27,2010,18,1
1,0,2009,5,0,0,0,0,1,0,0,0,0,7.2,0,27,2010,18,1
0,4,2009,8,0,1,0,1,1,1,1,1,1,7.6,1,27,2010,19,1
0,2,2009,0,0,0,0,0,1,3,3,3,3,7.2,2,27,2010,18,1
0,0,2009,10,0,0,1,2,1,0,0,0,0,6.2,0,27,2010,19,1
0,0,2004,10,0,1,0,1,1,0,0,0,0,0.0,30,27,2010,24,0
1,0,2009,10,0,1,0,0,1,0,0,0,0,6.3,6,27,2010,17,1
1,0,2009,4,0,0,0,0,1,0,0,0,0,6.9,0,27,2010,18,1
0,3,2007,10,0,0,0,1,1,0,0,0,0,6.7,16,27,2012,22,0
0,0,2009,10,0,0,0,2,1,0,0,0,0,5.5,16,27,2010,18,0
1,0,2008,10,0,0,0,0,1,0,0,0,0,6.3,28,27,2010,19,0
0,0,2009,10,0,0,0,3,1,2,2,2,2,6.9,0,27,2010,18,1
1,0,2014,10,0,0,1,0,1,2,3,3,3,0.0,36,27,2014,19,0
0,3,2009,1,0,0,0,4,1,0,0,0,0,6.9,0,27,2010,18,1
0,3,2008,1,0,0,0,0,2,3,3,2,3,9.5,8,27,2010,18,1
0,3,2008,1,0,0,0,0,1,3,3,3,3,9.5,8,27,2010,18,1
0,0,2009,10,0,0,0,0,1,0,0,0,0,6.6,0,27,2010,19,1
0,0,2008,10,0,0,0,0,1,0,0,0,0,6.2,16,27,2010,20,0
1,3,2005,8,1,0,1,0,1,1,1,1,1,8.8,0,27,2011,26,1
0,0,2009,10,0,0,0,0,1,3,3,2,3,6.5,2,27,2010,18,1
0,0,2009,10,0,0,0,0,2,1,3,1,3,6.5,2,27,2010,18,1
0,5,2009,8,0,0,0,0,1,2,2,2,2,7.2,2,27,2010,18,1
0,0,2009,10,0,0,0,0,1,1,1,1,1,6.2,2,27,2010,18,1
1,0,2009,10,0,0,1,0,1,3,3,2,3,6.9,4,27,2010,18,1
0,4,2008,0,0,0,0,0,2,2,2,2,2,5.6,0,27,2010,20,0
0,4,2008,0,0,0,0,0,1,2,2,2,2,5.6,0,27,2010,20,0
0,4,2008,0,0,0,0,0,4,1,2,1,2,5.6,0,27,2010,20,0
1,4,2006,8,0,0,0,3,1,0,0,0,0,7.3,0,27,2010,25,1
0,4,2007,8,0,0,0,0,1,3,3,3,3,6.7,0,27,2010,20,1
1,5,2010,10,0,0,0,0,1,3,3,2,3,7.4,0,27,2011,19,1
0,0,2010,10,0,1,0,0,2,2,2,2,2,6.5,4,27,2011,17,1
0,0,2010,10,0,1,0,0,1,1,2,1,2,6.5,4,27,2011,17,1
0,0,2010,10,0,1,0,0,3,3,3,3,3,6.5,4,27,2011,17,1
0,4,2008,10,0,0,0,1,1,0,0,0,0,7.8,2,27,2013,22,1
0,0,2008,10,0,0,0,2,1,0,0,0,0,6.2,8,27,2014,24,1
0,0,2010,0,0,0,0,0,1,0,0,0,0,6.3,6,27,2011,18,1
0,4,2008,8,0,1,0,3,1,0,0,0,0,5.8,0,27,2011,21,0
1,4,2007,8,0,0,1,3,1,3,3,3,3,9.4,0,27,2011,23,1
1,4,2007,8,0,0,1,3,2,2,2,2,2,9.4,0,27,2011,23,1
1,0,2009,10,0,0,0,0,1,0,0,0,0,6.0,8,27,2011,19,1
0,0,2006,10,0,0,0,0,1,2,2,2,3,7.0,8,27,2011,20,1
1,0,2010,8,0,0,0,0,1,0,0,0,0,6.5,10,27,2011,18,0
0,0,2009,8,0,1,0,0,1,2,2,2,2,6.4,0,27,2011,19,1
0,2,2005,0,0,1,0,0,1,0,0,0,0,5.2,0,27,2011,24,0
0,0,2010,8,0,1,0,0,1,3,3,3,3,6.4,0,27,2011,18,1
1,4,2010,8,1,0,1,3,1,1,1,1,1,6.3,0,27,2011,19,1
1,4,2010,8,1,0,1,3,2,1,1,1,1,6.3,0,27,2011,19,1
0,0,2010,10,0,0,0,0,2,2,2,1,3,6.4,4,27,2012,19,1
0,0,2010,10,0,0,0,0,1,1,2,1,2,6.4,4,27,2012,19,1
0,4,2010,10,0,0,0,3,1,1,1,1,1,6.7,0,27,2014,21,1
0,0,2010,8,0,1,0,0,1,2,2,1,2,6.4,0,27,2011,19,1
0,4,2001,8,0,0,0,2,1,0,0,0,0,6.4,8,27,2011,28,1
0,0,2008,10,0,0,0,1,1,0,0,0,0,5.5,0,27,2014,23,0
1,0,2006,10,0,1,0,0,1,0,0,0,0,7.3,0,27,2010,22,1
0,4,2008,8,0,0,0,0,1,1,1,1,2,5.6,0,27,2011,21,0
0,4,2008,8,0,0,0,0,2,1,1,1,1,5.6,0,27,2011,21,0
0,5,2006,8,0,0,0,0,1,2,3,2,3,5.3,0,27,2011,20,0
0,4,2009,8,0,0,0,3,1,3,2,3,3,5.3,0,27,2011,20,0
0,4,2009,8,0,0,0,3,1,3,2,3,3,5.3,0,27,2011,20,0
0,3,2009,10,0,1,1,0,1,3,3,2,3,5.2,0,27,2011,19,0
0,3,2009,10,0,1,1,0,3,1,1,1,1,5.2,0,27,2011,19,0
0,4,2006,8,0,0,0,3,1,3,3,3,3,6.3,10,27,2011,18,0
0,0,2010,0,0,0,0,0,1,2,2,2,2,6.3,4,27,2011,18,1
0,0,2010,0,0,0,0,0,2,1,1,1,1,6.3,4,27,2011,18,1
1,0,2007,0,0,0,1,1,1,1,1,1,1,6.9,0,27,2011,23,1
1,0,2007,0,0,0,1,1,4,1,1,1,1,6.9,0,27,2011,23,1
0,4,2010,5,0,0,0,3,1,0,0,0,0,6.7,0,27,2011,18,1
1,0,2010,5,0,0,0,0,1,0,0,0,0,6.0,8,27,2011,18,1
0,0,2010,3,0,0,0,0,1,3,3,3,3,6.6,6,27,2011,17,1
0,0,2010,3,0,0,0,0,3,3,3,3,3,6.6,6,27,2011,17,1
0,0,2010,3,0,0,0,0,2,2,2,2,2,6.6,6,27,2011,17,1
0,0,2008,0,0,0,0,3,1,2,3,2,3,6.3,24,27,2011,21,0
0,4,1997,5,0,0,1,0,1,2,3,2,3,0.0,34,27,2014,36,0
0,4,1997,5,0,0,1,0,1,2,3,2,3,1.0,28,27,2014,36,0
0,4,2003,1,1,0,1,0,1,0,0,0,0,6.8,0,27,2014,36,1
0,4,2008,8,0,0,0,1,1,2,2,2,2,7.4,0,27,2008,29,1
0,3,2001,8,1,0,1,1,1,1,1,1,1,6.3,12,27,2008,28,0
0,4,1999,8,0,0,1,0,1,1,1,1,2,6.5,0,27,2012,33,1
0,4,1997,5,0,0,0,1,1,0,0,0,0,6.9,8,27,2012,35,1
0,4,1997,6,0,0,1,0,1,0,0,0,0,6.4,4,27,2012,36,1
1,4,1992,10,1,0,1,0,1,1,1,1,2,9.3,0,27,2013,53,1
0,4,2007,8,0,0,0,0,1,0,0,0,0,6.0,0,27,2009,25,1
0,4,2002,8,0,0,0,0,1,2,3,2,3,7.0,0,27,2011,27,1
0,5,1991,8,0,0,1,0,1,0,0,0,0,8.8,0,27,2008,37,1
0,4,2002,10,0,0,0,0,1,0,0,0,0,6.0,28,27,2008,25,0
1,4,2006,8,0,0,0,0,1,0,0,0,0,7.0,12,27,2008,20,0
1,6,1990,8,1,0,1,0,1,0,0,0,0,7.6,0,27,2011,44,1
0,4,2006,8,0,0,0,0,1,0,0,0,0,6.3,0,27,2013,27,1
1,4,2004,10,0,0,0,0,1,0,0,0,0,6.3,8,27,2011,25,1
0,4,2005,8,0,1,0,0,1,0,0,0,0,7.0,22,27,2008,21,0
1,3,2001,10,0,0,1,0,1,0,0,0,0,6.0,0,27,2014,31,1
1,4,2003,10,0,0,1,0,1,0,0,0,0,6.3,0,27,2012,26,1
1,4,1973,8,0,0,1,0,1,0,0,0,0,6.0,0,27,2009,56,1
1,4,1985,8,0,0,1,0,1,0,0,0,0,8.5,0,27,2011,48,1
0,4,2002,8,0,0,0,0,1,3,3,3,3,6.3,26,27,2008,23,0
0,4,2002,8,0,0,0,0,2,1,1,1,1,6.3,26,27,2008,23,0
0,4,2006,8,0,0,1,0,1,1,1,1,1,8.2,14,27,2008,19,0
1,4,2005,8,0,0,1,0,1,0,0,0,0,9.5,4,27,2012,24,1
0,4,2006,8,0,1,0,1,1,1,1,1,1,6.0,14,27,2008,19,0
0,4,2004,8,0,1,0,2,1,0,0,0,0,7.0,0,27,2010,22,1
1,4,2004,8,0,0,0,0,1,2,2,2,2,6.3,0,27,2012,25,1
1,4,2005,8,0,0,1,0,1,0,0,0,0,5.0,0,27,2012,24,0
1,4,2006,4,0,1,1,0,1,1,2,1,2,5.3,0,27,2010,24,0
1,4,2007,4,0,1,1,0,2,1,2,1,2,5.3,0,27,2010,24,0
0,3,2007,8,0,0,0,0,1,1,2,2,2,7.3,2,27,2008,17,1
0,4,2006,8,0,0,0,0,1,2,2,2,2,7.6,10,27,2008,19,0
0,4,2006,8,0,0,0,0,2,1,1,1,1,7.6,10,27,2008,19,0
0,4,2007,10,0,0,0,0,1,2,2,2,2,8.6,0,27,2010,19,1
0,4,2007,8,0,0,0,1,1,1,2,2,3,6.9,8,27,2008,17,1
0,6,2007,3,0,0,0,0,1,0,0,0,0,7.7,10,27,2008,18,0
1,4,2007,8,0,0,0,0,1,2,2,3,3,9.5,8,27,2008,18,1
1,4,2005,8,0,0,0,0,1,0,0,0,0,6.0,0,27,2011,23,1
0,4,2006,10,0,0,0,0,1,1,1,1,1,6.0,0,27,2014,25,1
1,5,2010,10,0,0,1,0,1,0,0,0,0,8.6,4,27,2012,20,1
0,4,2010,0,0,0,0,0,1,1,2,2,2,8.2,0,27,2011,20,1
0,4,2006,8,0,0,0,0,1,2,3,2,3,5.6,0,27,2008,20,0
0,4,2006,8,0,0,0,0,2,1,1,1,2,5.6,0,27,2008,20,0
1,4,2006,8,0,1,0,0,2,3,3,3,3,7.5,0,27,2012,23,1
1,4,2006,8,0,1,0,0,2,3,3,3,3,7.5,10,27,2008,19,0
1,4,2006,8,0,0,1,4,1,1,1,1,1,7.2,0,27,2008,19,1
1,4,2006,8,0,0,1,4,2,1,1,1,2,7.2,0,27,2008,19,1
1,3,2006,8,0,0,0,0,1,3,2,2,3,8.9,0,27,2009,20,1
1,4,2006,8,0,1,0,0,1,3,3,3,3,6.0,0,27,2008,18,1
1,4,2008,2,0,0,0,0,1,0,0,0,0,7.9,0,27,2009,17,1
0,4,2007,8,0,0,0,1,1,2,2,2,2,6.2,32,27,2008,19,0
1,4,2005,8,0,0,0,0,1,3,3,3,3,6.9,0,27,2010,23,1
1,4,2006,8,0,0,0,0,1,2,2,2,2,7.5,0,27,2009,21,1
1,3,2008,2,0,1,0,0,1,1,2,1,2,7.2,0,27,2009,18,1
1,4,2006,10,0,0,0,0,1,1,1,1,1,6.0,0,27,2013,24,1
0,4,2006,8,0,0,0,3,1,3,3,3,3,6.3,20,27,2008,19,0
1,4,2006,8,0,0,0,0,1,1,1,1,2,6.4,9,27,2008,20,0
0,4,2006,8,0,0,0,0,1,2,2,2,3,6.7,0,27,2008,20,1
1,4,2005,8,0,1,0,0,1,0,0,0,0,6.5,0,27,2008,20,1
0,4,2006,8,0,0,0,2,1,2,2,2,3,6.4,16,27,2008,19,0
0,4,2004,8,0,0,0,0,1,3,3,3,3,6.0,26,27,2008,21,0
0,4,2004,8,0,0,0,0,2,2,2,2,2,6.0,26,27,2008,21,0
1,4,2005,8,0,0,0,0,1,0,0,0,0,7.4,108,27,2008,34,0
1,4,2005,8,0,0,0,1,1,0,0,0,0,6.0,62,27,2008,19,0
1,4,2007,8,0,0,0,0,1,1,2,2,2,6.2,0,27,2015,26,1
0,4,2006,8,0,1,0,0,1,1,2,2,2,6.0,14,27,2008,19,0
0,4,2012,0,0,0,0,0,1,1,2,2,2,7.6,0,27,2012,19,1
0,4,1998,10,0,0,1,0,1,0,0,0,0,7.9,0,27,2015,34,1
1,4,1998,10,0,0,1,0,1,0,0,0,0,7.9,14,27,2009,28,0
1,6,2006,8,0,0,0,0,1,0,0,0,0,6.3,30,27,2008,19,0
1,4,2005,8,0,0,0,0,1,1,2,1,2,8.0,20,27,2008,18,0
0,4,2011,8,0,0,0,0,1,0,0,0,0,6.0,4,27,2012,19,1
1,4,2008,10,0,0,0,0,1,0,0,0,0,6.5,0,27,2014,23,1
0,5,2006,8,0,0,1,0,1,1,1,1,1,7.0,0,27,2012,23,1
0,5,2006,8,0,0,1,0,2,1,1,1,2,7.0,0,27,2012,23,1
1,4,2006,8,0,0,1,1,1,1,1,1,2,6.7,9,27,2010,22,0
0,4,2012,3,0,0,0,0,1,1,1,1,2,8.4,4,27,2012,19,1
0,4,2012,3,0,0,0,0,2,2,2,2,2,8.4,4,27,2012,19,1
0,0,2014,10,0,0,0,0,1,0,0,0,0,9.0,0,27,2014,19,1
0,0,2013,10,0,0,0,1,1,0,0,0,0,7.9,4,27,2014,19,1
1,0,2009,10,0,0,0,0,1,1,1,1,1,6.5,10,27,2011,19,0
0,0,2009,10,0,0,0,0,1,3,2,2,3,8.6,0,27,2010,19,1
0,0,2008,10,0,0,0,0,1,1,1,1,1,7.2,0,27,2010,19,1
0,0,2008,10,0,0,0,0,2,1,2,1,2,7.2,0,27,2010,19,1
0,4,2009,4,0,0,1,0,1,3,3,3,3,8.6,0,27,2010,18,1
1,0,2009,10,0,1,0,0,1,0,0,0,0,6.5,8,27,2010,18,1
